"ARI_Rating","BIS_Rating","CDR_Rating","DKC_Rating","FRS_Rating","GNB_Rating","IOW_Rating","OAK_Rating","QDC_Rating","SDG_Rating","SPK_Rating","SXF_Rating","TSC_Rating","ARI_Wins","BIS_Wins","CDR_Wins","DKC_Wins","FRS_Wins","GNB_Wins","IOW_Wins","OAK_Wins","QDC_Wins","SDG_Wins","SPK_Wins","SXF_Wins","TSC_Wins","SEED1","SEED2","SEED3","SEED4","SEED5","SEED6","SEED7","SEED8","SEMI_LOSER_1","SEMI_LOSER_2","IFL_RU","IFL_CHAMP","WeeklyWinner1","WeeklyWinner2","WeeklyWinner3","WeeklyWinner4","WeeklyWinner5","WeeklyWinner6"
1745.75554004213,1370.97286763556,1354.41930929622,1438.40981241979,1385.6928565604,1535.49007595932,1603.85853176052,1448.12504043397,1557.9828563374,1413.59669641442,1420.79306456747,1724.22024744356,1500.68310012923,11,4,4,6,4,8,7,7,8,7,5,13,7,"SXF","ARI","QDC","GNB","SDG","TSC","IOW","OAK","GNB","QDC","SXF","ARI","FRS","OAK","CDR","SXF",NA,NA
1782.74613123326,1386.3808066644,1278.12520604132,1437.27500168894,1475.79259655667,1554.03320087323,1566.34074277237,1442.31294836544,1538.68687347298,1339.99549339353,1423.57558921623,1700.11864513622,1574.61676358542,14,5,0,6,9,10,5,6,7,3,5,11,10,"SXF","TSC","GNB","FRS","QDC","OAK","DKC","BIS","OAK","QDC","TSC","SXF","DKC","OAK","SDG","SXF",NA,NA
1658.05315141455,1331.76967412367,1339.69112372829,1460.70790520704,1433.32216033194,1474.99460475111,1716.2271607979,1417.43425961662,1559.29057510171,1488.88355044341,1441.14103423658,1689.16257499523,1489.32222425196,8,2,3,7,7,5,12,5,8,11,6,11,6,"IOW","SXF","SDG","QDC","ARI","FRS","DKC","TSC","QDC","SDG","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1726.36213033804,1369.06504345613,1410.16273254715,1425.28104867123,1417.55633311584,1514.57106943842,1611.41795957057,1450.17473864554,1592.91762432073,1373.79721393426,1405.2568581056,1703.28182034386,1500.15542651263,12,4,7,5,6,7,8,6,8,5,4,12,7,"ARI","SXF","IOW","QDC","GNB","CDR","TSC","OAK","OAK","IOW","SXF","QDC","FRS","IOW","CDR","SXF",NA,NA
1709.30401311176,1329.7929676815,1319.7826292675,1368.71999103591,1455.79048764573,1559.94023436808,1627.12572625042,1455.72485844146,1561.28074227542,1449.06694414189,1385.39451254223,1729.68402688341,1548.39286535469,10,2,2,2,8,9,9,7,8,9,3,12,10,"SXF","TSC","ARI","GNB","IOW","SDG","QDC","FRS","QDC","GNB","ARI","SXF","FRS","OAK","SDG","SXF",NA,NA
1745.76329722847,1437.34349055564,1309.64308604811,1491.19916473822,1378.06587251733,1495.50724774882,1633.49597687351,1401.86071650192,1568.80602936757,1453.34851576282,1439.87028627277,1613.25139303643,1531.84492234839,11,8,2,9,3,6,8,4,10,10,6,7,7,"ARI","QDC","SDG","DKC","BIS","IOW","TSC","SXF","TSC","DKC","IOW","ARI","DKC","OAK","SDG","BIS",NA,NA
1730.40951071208,1368.59355011515,1372.96105321696,1412.64295831345,1446.86552850243,1577.03321367558,1700.50597463799,1366.27682940357,1530.412652097,1413.11548549514,1401.95124521087,1667.42063676352,1511.81136085627,12,4,5,5,7,8,13,2,7,8,4,9,7,"IOW","ARI","SXF","GNB","SDG","FRS","QDC","TSC","IOW","ARI","SXF","GNB","DKC","IOW","SDG","SXF",NA,NA
1738.75528275193,1353.23794301389,1380.51581770683,1424.69097391122,1502.08253774631,1497.26104607656,1673.17437091137,1452.01546074244,1523.68823572347,1359.85883494177,1496.05569933659,1578.2365734775,1520.42722266012,11,3,5,5,9,6,12,7,6,4,10,5,8,"IOW","ARI","SPK","FRS","TSC","OAK","GNB","QDC","QDC","OAK","FRS","ARI","FRS","IOW","SDG","SXF",NA,NA
1759.88960840653,1353.12811858101,1353.69719524722,1430.08866089663,1473.75020559012,1564.13918162429,1590.41922438328,1462.49015417366,1510.2721185807,1358.61914049102,1422.70926720544,1655.84104410683,1564.95607971327,12,3,4,5,9,10,6,8,6,4,5,10,9,"ARI","GNB","SXF","TSC","FRS","OAK","IOW","QDC","IOW","SXF","TSC","ARI","FRS","IOW","CDR","SXF",NA,NA
1745.25256427128,1311.37566436853,1360.62043592936,1366.13981220202,1419.6880431492,1544.19409895196,1714.38222866763,1395.60167184006,1514.71224288123,1428.02168944266,1459.72332708977,1675.81529625698,1564.47292394933,11,1,4,2,6,9,13,4,6,8,7,10,10,"IOW","ARI","TSC","SXF","GNB","SDG","SPK","QDC","SXF","TSC","IOW","ARI","FRS","IOW","SDG","SXF",NA,NA
1656.53679627752,1365.02930806279,1315.10817378066,1441.76507048323,1481.02638038758,1517.7373347096,1680.85148494212,1401.65892631663,1526.49583549403,1435.07039028273,1373.88774303651,1734.02441692208,1570.80813830451,8,4,2,6,10,7,11,4,7,8,2,12,10,"SXF","IOW","FRS","TSC","ARI","SDG","GNB","QDC","SDG","TSC","IOW","SXF","FRS","IOW","SDG","BIS",NA,NA
1678.01068041308,1292.79290816833,1364.6613448276,1486.7540799946,1428.31502718457,1559.8283006177,1672.67329104278,1411.82847214927,1587.59928525733,1429.6162284233,1450.85355401713,1646.53530096625,1490.53152593807,8,0,4,9,6,10,10,5,11,8,6,8,6,"QDC","IOW","GNB","DKC","ARI","SXF","SDG","SPK","SPK","SXF","ARI","IOW","DKC","IOW","SDG","SXF",NA,NA
1691.52040882852,1437.69770814676,1351.35153844423,1407.38482158043,1475.85323822943,1460.69920795146,1627.14343580563,1423.87284487842,1610.67149227433,1403.11717752856,1350.46297546076,1685.95300401213,1574.27214585933,10,8,4,4,9,4,8,5,9,7,1,11,11,"SXF","TSC","ARI","FRS","QDC","BIS","IOW","SDG","IOW","ARI","SXF","QDC","FRS","IOW","CDR","SXF",NA,NA
1776.45868676118,1346.96040588991,1371.97407048136,1470.5237655448,1391.96381083388,1541.04966838166,1654.83842196362,1480.0862132575,1525.45459154308,1425.09159973994,1418.65667570611,1670.14862529176,1426.79346360522,13,3,5,8,4,9,9,8,7,8,5,10,2,"ARI","SXF","IOW","GNB","OAK","DKC","SDG","QDC","OAK","SXF","IOW","ARI","DKC","OAK","SDG","BIS",NA,NA
1688.08212276442,1352.85723198568,1404.10473519683,1385.29634939035,1480.5555855948,1476.65279153081,1639.44563336493,1466.87941486615,1517.41346491739,1414.12733484121,1513.39251699972,1709.73183763445,1451.46097991326,9,3,7,3,8,5,10,8,6,7,10,11,4,"SXF","SPK","IOW","ARI","OAK","FRS","CDR","SDG","FRS","SPK","ARI","SXF","FRS","IOW","CDR","SXF",NA,NA
1731.76668787147,1410.01493885538,1299.32161092195,1367.31379638499,1478.64634098086,1565.73966791443,1661.96440888252,1445.57457396351,1498.91962068072,1427.70790241618,1406.06821662101,1703.2950212315,1503.66721227547,12,6,1,2,9,10,10,7,5,8,4,10,7,"ARI","GNB","IOW","SXF","FRS","SDG","OAK","TSC","ARI","GNB","IOW","SXF","FRS","OAK","SDG","BIS",NA,NA
1750.65542905374,1331.91141196294,1336.42096809083,1419.73264528067,1396.09472618607,1573.41045269554,1702.26786117457,1409.54563273837,1575.40868348928,1460.52836167154,1397.44110908541,1637.97873827713,1508.60397929392,13,2,3,5,4,8,13,5,8,10,4,9,7,"IOW","ARI","SDG","SXF","QDC","GNB","TSC","OAK","IOW","ARI","QDC","GNB","DKC","IOW","SDG","SXF",NA,NA
1781.37360982555,1373.30847226653,1336.51626058812,1422.20385728944,1404.81079894764,1609.13975376449,1670.4033732708,1440.89104092247,1513.24467123215,1334.48077466084,1431.43712280423,1685.5374551585,1496.65280826925,14,4,3,5,5,12,11,7,6,3,6,9,6,"GNB","IOW","SXF","OAK","TSC","QDC","SPK","FRS","TSC","IOW","GNB","SXF","FRS","IOW","SDG","SXF",NA,NA
1727.38426951592,1310.77334086427,1278.02197653449,1438.31466025893,1461.75363346142,1520.55027422331,1668.9929895107,1384.75764798121,1567.13511281255,1438.30286331615,1441.41171747587,1678.54286948525,1584.05864355993,12,1,0,6,8,7,11,3,8,9,6,11,9,"ARI","IOW","SXF","TSC","SDG","QDC","FRS","GNB","GNB","QDC","IOW","TSC","DKC","IOW","SDG","SXF",NA,NA
1706.33023354508,1333.93499429861,1279.48838601157,1518.98762600931,1411.11914914167,1539.5442520255,1696.53407905988,1434.85648835968,1513.16077744953,1428.90907708419,1382.22804606882,1738.65708246359,1516.24980748259,10,2,0,10,5,9,12,6,6,8,3,12,8,"SXF","IOW","DKC","ARI","GNB","TSC","SDG","OAK","ARI","DKC","IOW","SXF","DKC","IOW","SDG","SXF",NA,NA
1654.2211585854,1438.62884471599,1366.31793774128,1442.8760293174,1411.85954115706,1515.265417154,1590.47658111061,1492.40484192827,1524.93903304185,1397.33317236152,1460.40654325343,1690.65084026337,1514.62005836984,7,7,5,6,5,7,7,9,7,6,8,10,7,"SXF","OAK","SPK","GNB","ARI","BIS","IOW","QDC","BIS","OAK","ARI","SXF","FRS","OAK","CDR","SXF",NA,NA
1750.05870198524,1422.96317930889,1298.03475423836,1459.63900535579,1450.61737609471,1583.17692524306,1672.44159322443,1374.92779252787,1562.48981752483,1372.82540073411,1442.17159657627,1606.55126924112,1504.10258694532,13,7,1,7,8,8,11,3,8,5,6,7,7,"ARI","IOW","QDC","FRS","GNB","SXF","BIS","TSC","ARI","QDC","IOW","GNB","FRS","IOW","SDG","SXF",NA,NA
1751.40128809339,1346.58833184841,1418.93363943638,1438.85056598998,1368.30296337865,1551.37536834533,1581.2874659385,1409.63790671219,1459.19166606813,1474.97127793294,1430.93850301474,1748.28517980923,1520.23584243211,13,3,8,6,3,8,6,5,3,8,6,14,8,"ARI","TSC","SDG","CDR","GNB","DKC","SPK","IOW","ARI","TSC","GNB","SDG","FRS","OAK","SDG","SXF",NA,NA
1714.53221973958,1385.02584847111,1337.97793119213,1463.04677948422,1433.45333137033,1593.51841530059,1689.00032771244,1380.48441141968,1480.40735457084,1410.82728856813,1418.53980853855,1652.37200169893,1540.81428093347,11,5,3,6,7,12,10,3,4,7,5,10,8,"GNB","ARI","IOW","SXF","TSC","FRS","SDG","DKC","DKC","TSC","ARI","IOW","FRS","IOW","CDR","SXF",NA,NA
1751.79487937255,1311.864022771,1333.17717158466,1380.72163836016,1425.9449945734,1531.0258289602,1670.79834206004,1398.92227989656,1580.11540954875,1370.08045247757,1460.42080411873,1662.85346279266,1622.28071248372,13,1,3,3,6,8,11,4,9,5,7,10,11,"ARI","TSC","IOW","SXF","QDC","GNB","SPK","FRS","QDC","IOW","ARI","TSC","DKC","IOW","CDR","SXF",NA,NA
1694.39542240955,1406.02369912584,1330.94506130857,1379.25678895975,1396.87206173594,1501.64155348578,1692.39540213122,1501.78284359874,1542.44182833455,1406.86032754288,1417.4518009698,1634.95907924776,1594.97413014961,10,6,3,3,4,6,12,10,8,7,5,8,9,"IOW","ARI","OAK","TSC","QDC","SXF","SDG","BIS","SXF","ARI","IOW","TSC","DKC","IOW","SDG","SXF",NA,NA
1623.73419358652,1331.70968948298,1392.5595509599,1468.57109942672,1466.67516705607,1447.05128158646,1663.88574394015,1546.7048996391,1523.83513874785,1388.58323153155,1453.49224809896,1728.3205570005,1464.87719794324,6,2,6,8,8,3,11,11,7,5,7,12,5,"SXF","IOW","OAK","DKC","FRS","QDC","SPK","ARI","FRS","IOW","OAK","SXF","FRS","IOW","CDR","SXF",NA,NA
1670.18762586766,1372.52803319471,1407.55658037936,1449.89660660578,1476.11555646674,1581.39234404849,1649.35177999192,1398.10501660353,1516.78475977008,1329.29280411868,1384.09537522301,1724.73629724966,1539.95721948039,9,4,7,7,8,9,10,4,6,3,3,12,9,"SXF","IOW","TSC","GNB","ARI","FRS","CDR","DKC","FRS","IOW","GNB","SXF","DKC","IOW","CDR","SXF",NA,NA
1724.03484843465,1352.11320814571,1371.85286924547,1407.00285227884,1443.30667668354,1502.51851027233,1659.26424174727,1461.03215043849,1564.81874011048,1438.40436585382,1432.77069304907,1685.26935593885,1457.61148680149,12,3,5,4,7,6,11,7,6,9,6,11,4,"ARI","IOW","SXF","SDG","OAK","FRS","QDC","SPK","ARI","OAK","SXF","QDC","FRS","IOW","CDR","SXF",NA,NA
1675.67351006128,1334.40404680873,1302.21505029797,1404.91226385492,1527.67950529544,1502.66523504838,1686.2216968186,1416.72688985827,1574.07354593853,1374.99656649992,1449.64940811452,1674.25432386985,1576.52795653359,9,2,1,4,11,7,12,5,9,5,7,8,11,"IOW","FRS","TSC","QDC","ARI","SXF","SPK","GNB","IOW","QDC","FRS","SXF","FRS","IOW","SDG","SXF",NA,NA
1617.46411002107,1435.47714326943,1314.74790202822,1446.31416098864,1432.68746024984,1476.506498858,1712.90663269885,1515.38131376819,1568.66952770572,1399.47613944727,1468.51868380761,1583.55637077102,1528.29405538613,6,7,2,7,6,5,12,9,9,6,8,5,9,"IOW","OAK","TSC","QDC","SPK","BIS","DKC","ARI","BIS","QDC","OAK","IOW","DKC","IOW","SDG","BIS",NA,NA
1753.30593157484,1371.82805805047,1375.93213728677,1420.21210659558,1389.45223091864,1572.39603302734,1684.41041318785,1419.30207228331,1493.50867911255,1421.91108551387,1494.48880298077,1630.10239137086,1473.15005709715,12,4,5,5,4,11,12,5,5,7,9,7,5,"ARI","IOW","GNB","SPK","SXF","SDG","DKC","QDC","SDG","IOW","SXF","ARI","FRS","IOW","CDR","SXF",NA,NA
1752.54101150787,1353.21228716835,1333.35048429947,1431.76671736298,1395.30909602734,1572.05082041096,1674.54230236507,1364.5763086601,1567.30184338575,1463.56169230789,1427.2128637059,1685.95129373361,1478.6232780647,13,3,3,6,4,11,9,2,8,10,6,11,5,"ARI","SXF","GNB","SDG","IOW","QDC","SPK","DKC","QDC","SXF","ARI","IOW","FRS","IOW","SDG","SXF",NA,NA
1690.52235889806,1366.25749454129,1336.8388486296,1532.42755778819,1366.02827904656,1574.25152728761,1646.79696592324,1421.20668832784,1547.86855704693,1419.59078073174,1402.04001015805,1699.70907711344,1496.46185350746,10,4,3,8,3,11,9,5,8,8,4,12,6,"SXF","GNB","ARI","IOW","SDG","QDC","DKC","TSC","SXF","ARI","IOW","DKC","FRS","IOW","SDG","SXF",NA,NA
1732.93194888045,1386.10633134984,1424.33947135513,1430.68135847376,1421.04376810396,1633.69503997872,1589.67128007469,1425.35514057185,1511.69573479999,1450.76686927899,1347.51969623272,1708.18972015914,1438.00363974077,12,5,7,6,6,12,6,5,6,10,1,12,3,"GNB","SXF","ARI","SDG","CDR","IOW","QDC","DKC","CDR","ARI","SXF","GNB","DKC","IOW","CDR","SXF",NA,NA
1760.88378253173,1352.10114223546,1343.75257339467,1436.83729756327,1474.3514880767,1596.94272011395,1572.5876095698,1397.02506897215,1527.71608210583,1393.91121599237,1404.51355146654,1655.35362462399,1584.02384235354,12,3,3,6,9,12,6,4,7,6,4,9,10,"ARI","GNB","TSC","FRS","SXF","QDC","DKC","IOW","SXF","GNB","TSC","ARI","FRS","IOW","SDG","SXF",NA,NA
1726.43581418667,1326.97515291775,1336.25991695471,1469.21616826741,1434.40185553592,1595.75225220142,1587.46088403998,1393.6717594275,1571.8171524814,1430.88508030245,1448.35782539522,1604.07761644815,1574.68852084143,12,2,3,7,6,10,6,4,10,7,7,7,10,"ARI","TSC","QDC","GNB","SPK","DKC","SXF","SDG","SDG","DKC","TSC","GNB","DKC","OAK","SDG","SXF",NA,NA
1763.95460412094,1402.93383195474,1374.73669879349,1382.60828764367,1441.07987324947,1480.82895252472,1641.87673112434,1394.04129549919,1531.75178373482,1444.09596156553,1401.62269516616,1704.63838701389,1535.83089660903,12,6,5,3,7,5,9,4,7,9,4,12,8,"SXF","ARI","IOW","SDG","TSC","QDC","FRS","BIS","TSC","IOW","SXF","ARI","FRS","IOW","SDG","SXF",NA,NA
1654.26642350268,1333.06955906585,1340.28918905461,1449.72540323656,1432.26130229227,1509.71525108846,1737.3170570776,1357.76177812807,1623.59581371428,1427.94086435408,1400.86248147074,1681.49947064571,1551.69540536908,8,2,3,7,6,7,13,2,12,8,4,10,9,"IOW","QDC","SXF","TSC","ARI","SDG","DKC","GNB","TSC","QDC","SXF","IOW","DKC","IOW","SDG","SXF",NA,NA
1778.08883701966,1429.74500140393,1310.7057752537,1438.45662617413,1375.57157848824,1514.89250539639,1642.80477435843,1398.50702038017,1543.46968479127,1403.93351460685,1403.85700810179,1721.07122324332,1538.89644978213,13,8,2,6,3,7,9,4,8,7,4,12,8,"ARI","SXF","IOW","BIS","TSC","QDC","GNB","SDG","TSC","IOW","SXF","ARI","DKC","IOW","CDR","BIS",NA,NA
1709.20247575769,1447.62462665255,1366.33450652202,1386.84349045355,1436.28872099729,1450.20495496775,1665.8877871873,1462.79027185244,1608.18547211106,1390.06191009216,1385.14145334967,1641.61152486154,1549.82280419499,11,8,5,3,7,3,9,8,11,6,3,8,9,"QDC","ARI","IOW","TSC","OAK","BIS","SXF","FRS","SXF","TSC","QDC","IOW","FRS","IOW","CDR","SXF",NA,NA
1741.30204543523,1346.27936886658,1358.30219787536,1455.35721683928,1464.75205528334,1495.11393853828,1676.22103400164,1454.17777635362,1548.60304198322,1423.1799705725,1405.81532439597,1660.83379600493,1470.06223285003,11,3,4,7,8,6,11,7,7,8,4,10,5,"IOW","ARI","SXF","FRS","SDG","QDC","DKC","OAK","QDC","FRS","IOW","ARI","FRS","IOW","SDG","BIS",NA,NA
1741.6302596995,1367.03962425306,1365.7079590012,1471.30019550991,1425.48738635316,1465.51425151615,1631.42547848651,1414.66568062926,1550.73132648147,1378.45103993241,1500.8733656309,1647.87121786146,1539.302213645,11,4,5,7,6,4,8,5,8,5,10,9,9,"ARI","SPK","SXF","TSC","IOW","QDC","DKC","FRS","DKC","SXF","IOW","ARI","DKC","IOW","SDG","SXF",NA,NA
1740.34048448343,1368.06141714683,1364.48285935338,1419.69408930162,1375.93048266179,1479.77675093785,1709.90155222551,1529.58723392019,1495.71945520898,1400.53415521685,1452.97827096655,1685.96868696357,1477.02456061345,11,4,5,5,3,5,13,11,5,7,7,10,5,"IOW","ARI","OAK","SXF","SPK","SDG","TSC","QDC","IOW","OAK","SXF","ARI","DKC","OAK","SDG","SXF",NA,NA
1717.80981854027,1464.31135256875,1311.05501651204,1431.23349464497,1442.66515590882,1493.68372679862,1615.25608928302,1423.08613480535,1557.31463808289,1374.5459354861,1395.55878869362,1696.40283124716,1577.0770164284,11,8,2,6,7,6,8,5,9,5,4,10,10,"ARI","SXF","TSC","QDC","BIS","IOW","FRS","DKC","BIS","TSC","ARI","SXF","DKC","IOW","CDR","SXF",NA,NA
1666.63883930787,1351.16898294292,1300.98251034991,1482.47868221594,1442.23031214583,1527.44206996147,1683.2740354738,1437.6171441196,1534.9329498056,1446.51034019701,1400.98705310652,1686.49651001889,1539.24056935463,8,3,1,9,7,8,10,6,7,8,4,11,9,"SXF","IOW","DKC","TSC","ARI","SDG","GNB","FRS","SDG","ARI","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1684.60927265333,1313.75598985101,1340.39116718925,1438.42012192507,1453.23822141979,1531.02771529633,1703.59277292017,1441.47287727349,1478.67492731239,1359.57314468679,1438.86418766407,1747.28044265587,1569.09915815246,9,1,3,6,8,8,13,7,4,4,6,13,9,"IOW","SXF","ARI","TSC","FRS","GNB","OAK","DKC","IOW","ARI","TSC","SXF","FRS","IOW","SDG","SXF",NA,NA
1728.05788427441,1408.9526338699,1351.40307805787,1450.42987728445,1368.57136891734,1578.47956754024,1603.8144105309,1375.76028009198,1572.16898485233,1404.42484553299,1405.11073814106,1747.7433338569,1505.08299604963,11,6,4,7,3,10,7,3,9,7,4,13,7,"SXF","ARI","GNB","QDC","DKC","TSC","IOW","SDG","QDC","GNB","ARI","SXF","FRS","OAK","CDR","SXF",NA,NA
1775.26390903046,1400.96137332687,1350.57872915349,1369.79371709497,1393.21338011757,1519.59864630783,1624.3225122042,1461.80152029165,1545.16774292631,1451.10418296109,1446.3996878248,1655.05022352855,1506.74437423221,13,6,4,2,4,7,8,8,8,9,6,9,7,"ARI","SXF","SDG","IOW","QDC","OAK","TSC","GNB","IOW","SDG","SXF","ARI","FRS","IOW","SDG","SXF",NA,NA
1674.55512107302,1331.31464514676,1376.05523951949,1441.6966122499,1386.51021280896,1622.2253929245,1678.81874613408,1375.63100624113,1522.4835540926,1426.91022944448,1501.08955842891,1622.02181465236,1540.68786628382,9,2,5,6,4,11,12,3,6,8,8,8,9,"IOW","GNB","ARI","TSC","SPK","SDG","SXF","DKC","IOW","ARI","SPK","GNB","FRS","IOW","SDG","SXF",NA,NA
1670.26686139391,1348.79409025368,1370.33132466185,1394.30991530134,1439.29818301709,1574.22988049825,1736.27175420288,1361.82976829323,1495.52606232131,1449.87003266347,1423.27455826713,1678.27680040122,1557.72076772462,9,3,5,4,7,10,13,2,5,9,5,10,9,"IOW","GNB","SXF","TSC","ARI","SDG","FRS","QDC","TSC","GNB","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1724.19897720992,1293.0114518245,1357.2689292667,1438.56492242751,1405.48771014808,1556.19465000865,1692.50069679476,1362.03047591287,1583.58513555873,1411.95735658679,1490.92066282749,1677.94140206372,1506.33762837027,12,0,4,6,5,10,11,2,9,7,9,10,6,"ARI","IOW","SXF","GNB","QDC","SPK","SDG","TSC","TSC","QDC","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1705.10303907379,1314.01233150847,1315.54282727256,1465.20458378117,1489.89242952499,1520.80301028002,1721.1722914559,1426.64258574791,1481.38340653368,1442.39597708764,1424.46298123605,1702.34267374578,1491.04186175206,11,1,2,7,9,8,12,6,4,8,5,12,6,"SXF","IOW","ARI","FRS","GNB","SDG","DKC","TSC","SDG","FRS","SXF","IOW","FRS","OAK","SDG","SXF",NA,NA
1776.05476495496,1389.89008299433,1350.32188649988,1364.5864492679,1370.88072658438,1552.27763173899,1677.2832008015,1430.02331523475,1561.0324803863,1425.99732651268,1417.67946050836,1661.01654850517,1522.95612501081,13,5,4,2,3,8,11,6,8,8,5,10,8,"ARI","IOW","SXF","TSC","GNB","QDC","SDG","OAK","QDC","GNB","IOW","ARI","FRS","IOW","SDG","SXF",NA,NA
1698.55241236198,1332.86947552829,1357.75221260701,1459.99956936937,1455.75643144204,1564.66065278403,1629.04826324741,1406.08904791794,1458.72644262569,1407.48304308091,1444.2277818319,1699.07845641514,1585.7562097883,9,2,4,7,8,10,9,4,3,7,6,12,10,"SXF","TSC","GNB","IOW","ARI","FRS","SDG","DKC","SXF","GNB","ARI","TSC","FRS","IOW","SDG","SXF",NA,NA
1693.29489000976,1394.20888776262,1370.31267586656,1482.48897889115,1368.92322235102,1455.19086188335,1629.40918119868,1395.95959978195,1616.36493360163,1395.74437479758,1428.32822454415,1725.41127175489,1544.36289655667,10,5,5,8,3,4,9,4,11,6,6,12,8,"SXF","QDC","ARI","IOW","DKC","TSC","SDG","SPK","TSC","DKC","QDC","SXF","DKC","OAK","CDR","SXF",NA,NA
1688.94897131615,1368.15332397101,1332.74665270511,1470.09177744222,1418.16535549557,1517.72499214723,1693.75806314726,1401.89471599624,1572.30965452052,1397.97232084057,1350.48606184687,1751.30555808606,1536.4425514852,10,4,3,7,6,7,11,4,8,7,1,14,9,"IOW","ARI","TSC","QDC","SDG","DKC","GNB","FRS","DKC","ARI","QDC","IOW","DKC","IOW","CDR","SXF",NA,NA
1699.54001534511,1364.71278318603,1377.31026141696,1482.0387196642,1410.32921693392,1523.07422300016,1660.16396958324,1448.17947973229,1511.48838946494,1388.3680207719,1419.51234343601,1713.64480311288,1501.63777335236,10,4,5,8,5,8,10,7,6,6,5,11,6,"SXF","ARI","IOW","DKC","GNB","OAK","SDG","QDC","DKC","IOW","ARI","SXF","FRS","IOW","SDG","SXF",NA,NA
1732.90379318582,1368.47083667739,1316.84744777707,1403.04386897207,1468.39862918443,1580.30376086612,1665.40681135157,1447.27981638993,1514.3239921187,1381.18078862915,1419.76677189116,1662.60916222093,1539.46431973565,12,4,2,4,9,8,11,7,6,5,5,9,9,"ARI","IOW","FRS","SXF","TSC","GNB","OAK","QDC","ARI","IOW","SXF","GNB","FRS","IOW","CDR","SXF",NA,NA
1685.11473606684,1346.87946773671,1355.67754183097,1523.3049266885,1446.18418772144,1485.24195479286,1686.77027962722,1438.72760549472,1501.896233588,1393.13235114519,1445.7152686343,1645.54351711241,1545.81192856084,10,3,4,9,7,6,12,6,5,6,7,9,7,"IOW","ARI","SXF","DKC","FRS","SPK","TSC","OAK","IOW","SXF","TSC","DKC","DKC","IOW","SDG","SXF",NA,NA
1718.85268899559,1310.19431707179,1390.59349032008,1408.67821970814,1374.0532240127,1529.05264836693,1630.04079278757,1488.26766986679,1588.80823570131,1416.32522152309,1451.63219824082,1696.15311218595,1497.34818021924,10,1,6,4,3,7,9,9,9,7,7,12,7,"SXF","ARI","OAK","QDC","IOW","TSC","SPK","GNB","GNB","OAK","QDC","ARI","DKC","OAK","CDR","SXF",NA,NA
1711.60907955391,1374.47704231164,1298.04340387587,1437.62369280889,1521.06847082878,1576.29999144778,1590.55876636563,1397.22067553472,1629.47340101019,1428.34407210562,1382.4721614205,1642.86444892733,1509.94479280915,11,4,1,6,11,10,7,4,10,8,3,9,7,"ARI","FRS","GNB","QDC","SXF","SDG","IOW","TSC","ARI","FRS","GNB","QDC","FRS","IOW","SDG","SXF",NA,NA
1715.80669852954,1353.59029330524,1336.62966252294,1481.44710140613,1452.89647242762,1529.03760854689,1609.62200026042,1372.94282402852,1650.61483352212,1421.27343550782,1468.12983079313,1527.96768659824,1580.04155155137,11,3,3,8,8,8,8,3,12,7,8,2,10,"QDC","ARI","TSC","FRS","DKC","SPK","GNB","IOW","DKC","ARI","TSC","QDC","DKC","OAK","SDG","SXF",NA,NA
1707.23286895936,1348.07100433531,1335.36451591673,1517.67316635021,1375.85685205864,1456.61566404735,1601.08213361601,1514.78395643218,1562.713460598,1406.34313017247,1520.73151014108,1630.75743939012,1522.77429698254,9,3,3,10,3,4,8,10,9,6,10,8,8,"OAK","SPK","DKC","ARI","QDC","SXF","TSC","IOW","OAK","DKC","SPK","ARI","DKC","OAK","SDG","BIS",NA,NA
1693.20031302973,1292.73305746097,1338.05033138042,1415.15004271321,1408.65137295385,1538.53199661906,1667.10825078501,1445.67980272365,1577.01290946547,1402.53402588438,1493.27005434783,1752.42229016424,1475.65555147218,10,0,3,5,5,9,11,7,7,7,8,14,5,"IOW","ARI","GNB","SPK","SDG","QDC","OAK","DKC","IOW","ARI","SPK","QDC","FRS","OAK","SDG","SXF",NA,NA
1688.09294398474,1348.49646122149,1406.44509470138,1454.95330015641,1427.49155601691,1469.28031487651,1655.52474905559,1554.57623974307,1564.34238825826,1427.32309084565,1345.35846681033,1671.37041364227,1486.74497968741,9,3,7,6,6,4,11,11,9,8,1,10,6,"IOW","OAK","SXF","ARI","QDC","SDG","CDR","DKC","DKC","ARI","SXF","OAK","FRS","IOW","CDR","SXF",NA,NA
1761.23701052423,1389.64067654416,1353.09222651262,1438.60398669638,1424.34462979573,1525.3689776037,1700.45275854078,1417.23883638114,1528.43419384779,1360.2427629476,1451.70438411242,1619.25618586861,1530.38336962485,12,5,4,6,6,8,12,5,7,4,7,7,8,"ARI","IOW","GNB","TSC","QDC","SXF","SPK","FRS","SXF","TSC","IOW","ARI","FRS","IOW","CDR","BIS",NA,NA
